label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,blank01,U13C15NGly-ctrl-1,U13C15NGly-ctrl-2,U13C15NGly-ctrl-3,U13C15NGly-itaco-1,U13C15NGly-itaco-2,U13C15NGly-itaco-3,U13C15NSer-ctrl-1,U13C15NSer-ctrl-2,U13C15NSer-ctrl-3,U13C15NSer-itaco-1,U13C15NSer-itaco-2,U13C15NSer-itaco-3
,0,494,0,351.0465,13.68985,0.2399666,C13N15-label-1-4,AMP,AMP,C10H14N5O7P,0.1898508,2.347189,346.055,0,0,0,0,0,0,2176.717,0,0,0,0,0,5996.611
,0,495,2,352.0448,13.46774,0.8337622,C13N15-label-1-5,AMP,AMP,C10H14N5O7P,0.03226185,1.300301,346.055,0,0,9437.115,12029.12,16397.07,2189.562,14043.9,0,0,3172.275,20474.16,7485.193,0
,0,496,7,349.0588,13.55833,0.8505646,C13N15-label-2-1,AMP,AMP,C10H14N5O7P,0.05833149,2.1857,346.055,0,18495.57,33775.29,20060.47,26823.97,35117.74,47666.67,61969.91,0,1341.853,0,873.9314,0
,0,497,4,352.0496,13.7013,0.8503042,C13N15-label-2-4,AMP,AMP,C10H14N5O7P,0.2013044,3.033982,346.055,0,0,0,0,0,0,0,0,5025.41,15864.94,30080.45,27966.89,32758.24
,0,498,0,353.0474,13.84982,0.0571982,C13N15-label-2-5,AMP,AMP,C10H14N5O7P,0.3498173,0.8644038,346.055,0,0,0,0,0,0,0,0,0,0,1798.171,0,0
,0,499,0,350.062,13.54731,0.1561147,C13N15-label-3-1,AMP,AMP,C10H14N5O7P,0.04730511,2.7025,346.055,0,0,0,0,1839.315,1042.505,942.0495,791.4561,2160.554,1140.21,1358.972,4423.258,2687.963
,0,500,0,352.0548,13.63607,0.1473697,C13N15-label-3-3,AMP,AMP,C10H14N5O7P,0.1360674,6.154538,346.055,0,0,0,0,0,0,1003.49,0,0,0,0,0,0
,0,501,0,354.0519,13.5174,0.0574962,C13N15-label-3-5,AMP,AMP,C10H14N5O7P,0.01740074,2.413472,346.055,0,0,0,0,0,0,0,0,0,0,0,1014.687,0
,0,502,5,351.0656,13.576,0.8512918,C13N15-label-4-1,AMP,AMP,C10H14N5O7P,0.07600117,2.086278,346.055,0,0,756.3972,0,0,0,0,0,16438.53,25465.9,26024.48,40894.43,16573.78
,0,503,0,352.0626,13.5518,0.1830738,C13N15-label-4-2,AMP,AMP,C10H14N5O7P,0.05179977,2.08037,346.055,0,0,0,0,0,0,0,0,0,0,3271.475,1212.112,806.3235
,0,504,0,352.0689,13.5418,0.1195093,C13N15-label-5-1,AMP,AMP,C10H14N5O7P,0.0418005,1.993652,346.055,0,0,0,0,0,0,0,0,0,0,0,1207.95,0
,0,505,0,354.062,13.55344,0.4976179,C13N15-label-5-3,AMP,AMP,C10H14N5O7P,0.05344486,4.654387,346.055,0,43334.7,172813,153440.9,102300.9,84753.97,76558.27,158523.4,0,102847.4,49400.06,51877.81,54293.55
,0,506,2,355.0592,13.59026,0.8459368,C13N15-label-5-4,AMP,AMP,C10H14N5O7P,0.09026337,4.297515,346.055,0,2239.979,1357.846,3804.588,4354.738,0,0,10803.76,11675.38,3469.23,0,1842.56,0
,0,507,10,356.0566,13.63256,0.8500748,C13N15-label-5-5,AMP,AMP,C10H14N5O7P,0.1325588,3.342675,346.055,676.6634,13315.36,35687.57,30012.87,31496.92,26360.96,36995.36,48634.14,9050.843,12132.48,28529.3,21173.47,31200.06
,0,508,0,353.0709,13.56618,0.1518116,C13N15-label-6-1,AMP,AMP,C10H14N5O7P,0.06618404,6.050393,346.055,0,0,0,0,0,0,0,0,0,0,0,1029.93,0
,0,509,0,354.0719,13.56059,0.09586897,C13N15-label-6-2,AMP,AMP,C10H14N5O7P,0.06059265,5.257638,346.055,625.6397,0,0,0,0,1326.055,0,0,0,0,0,0,0
,0,510,0,355.0653,13.55801,0.2641341,C13N15-label-6-3,AMP,AMP,C10H14N5O7P,0.05800533,4.985029,346.055,0,4266.736,17182.31,7013.373,5425.659,6990.09,2989.281,8951.735,12952.32,8356.991,4665.963,1667.432,5771.496
,0,511,4,356.0654,13.63105,0.8456157,C13N15-label-6-4,AMP,AMP,C10H14N5O7P,0.131052,3.599741,346.055,0,3078.066,9893.726,6563.09,5298.446,12542.67,14682.23,8785.98,0,0,9027.159,0,0
,0,512,0,356.0683,13.63884,0.1578611,C13N15-label-7-3,AMP,AMP,C10H14N5O7P,0.1388416,5.913754,346.055,0,0,0,0,0,0,0,0,0,1314.024,0,1064.007,0
,0,513,0,358.0622,13.64716,0.09950162,C13N15-label-7-5,AMP,AMP,C10H14N5O7P,0.1471586,6.306967,346.055,0,714.2529,873.7789,1053.58,0,2968.702,0,2579.8,0,0,2812.26,0,0
,0,514,0,355.0806,13.4616,0.05469927,C13N15-label-8-1,AMP,AMP,C10H14N5O7P,0.0383997,2.578371,346.055,656.3049,0,0,0,0,0,0,0,0,0,0,0,0
,0,515,0,358.0683,13.5849,0.08297075,C13N15-label-8-4,AMP,AMP,C10H14N5O7P,0.08490086,6.90345,346.055,0,0,1389.68,0,0,0,0,0,0,0,0,0,0
,0,516,0,359.0688,13.63733,0.194282,C13N15-label-8-5,AMP,AMP,C10H14N5O7P,0.1373348,2.634725,346.055,0,687.8152,1071.674,2524.633,5007.309,1287.599,2505.969,5733.221,0,720.3318,0,4053.284,2304.334
,0,517,0,356.0807,13.56339,0.1458353,C13N15-label-9-1,AMP,AMP,C10H14N5O7P,0.06339455,6.427766,346.055,0,648.1691,1315.346,0,0,0,0,0,1543.518,0,2709.059,5093.907,0
,0,518,0,358.0777,13.56349,0.1116615,C13N15-label-9-3,AMP,AMP,C10H14N5O7P,0.06349182,1.704525,346.055,0,0,1043.46,0,0,0,0,0,0,0,0,994.3278,0
,0,519,0,360.069,13.53222,0.1457586,C13N15-label-9-5,AMP,AMP,C10H14N5O7P,0.03221703,6.187063,346.055,0,0,0,0,0,960.5825,0,0,0,0,0,0,0
,0,520,0,357.0841,13.49968,0.1543275,C13N15-label-10-1,AMP,AMP,C10H14N5O7P,0.000324249,6.409705,346.055,0,0,0,0,0,0,0,0,1056.837,0,0,2116.16,0
,0,521,10,347.0582,13.53545,0.8474126,C13-label-1,AMP,AMP,C10H14N5O7P,0.03545284,2.901753,346.055,3890.85,14516.18,26064.3,14161.6,20799.99,25168.96,30531.31,42810.58,11256.51,16561.24,24231.13,22174.04,16730.64
,0,522,4,348.0616,13.56887,0.8455768,C13-label-2,AMP,AMP,C10H14N5O7P,0.06887054,2.542675,346.055,0,880.9505,1083.588,0,822.3817,0,896.3376,4707.153,10563.73,15268.92,21695.54,17116.96,18235.26
,0,523,0,349.0656,13.54438,0.08879483,C13-label-3,AMP,AMP,C10H14N5O7P,0.04437637,0.7868377,346.055,0,0,0,0,0,0,0,0,0,0,1378.768,1443.587,0
,0,524,0,353.0769,13.56864,0.1789436,C13-label-7,AMP,AMP,C10H14N5O7P,0.06864262,6.741746,346.055,801.7086,0,1475.709,0,8741.642,0,2254.408,2970.135,0,0,3322.094,0,13950.36
,0,525,0,347.0523,13.56597,0.3806429,N15-label-1,AMP,AMP,C10H14N5O7P,0.06596851,1.670737,346.055,554.3495,1717.736,2613.309,1245.795,1910.963,2467.032,3563.688,3871.646,2587.865,1295.325,1302.162,2903.035,0
,0,526,3,349.0457,13.72202,0.8494833,N15-label-3,AMP,AMP,C10H14N5O7P,0.2220182,3.409815,346.055,0,0,0,0,0,0,0,0,1082.889,6981.298,13489.23,14986.98,22039.26
,0,527,4,350.043,13.69837,0.8507417,N15-label-4,AMP,AMP,C10H14N5O7P,0.1983671,2.789828,346.055,0,0,20550.84,0,46793.22,38680,26472.08,4524.983,0,0,0,0,0
,0,528,10,347.039,13.70076,0.853445,C12 PARENT,IMP,IMP,C10H13N4O8P,0.02075481,2.462231,347.039,14026.3,14958.83,78029.32,50314.02,137783.5,86406.39,76264.43,58978.42,15661.14,28769.72,14732.33,15873.95,13818.55
,0,529,0,350.0392,13.49832,0.1389758,C13N15-label-1-2,IMP,IMP,C10H13N4O8P,0.1816835,5.492579,347.039,0,0,0,0,0,0,0,0,0,0,1062.12,0,0
,0,530,4,350.043,13.69715,0.8507417,C13N15-label-2-1,IMP,IMP,C10H13N4O8P,0.01715183,1.56928,347.039,0,778.7871,20550.84,2582.697,46793.22,38680,26472.08,4524.983,0,0,0,0,0
,0,531,0,351.0462,13.7002,0.2288738,C13N15-label-3-1,IMP,IMP,C10H13N4O8P,0.02019787,1.99946,347.039,0,0,0,0,3044.012,1208.529,2176.717,0,0,1860.956,4635.584,3752.289,5996.611
,0,532,0,353.0432,13.73172,0.1431729,C13N15-label-3-3,IMP,IMP,C10H13N4O8P,0.05171776,6.050941,347.039,0,0,0,0,894.2668,0,0,0,0,0,0,0,0
,0,533,4,352.0496,13.7013,0.8503042,C13N15-label-4-1,IMP,IMP,C10H13N4O8P,0.02130413,1.993761,347.039,0,0,0,0,0,0,0,0,5025.41,15864.94,30080.45,27966.89,32758.24
,0,534,0,353.0474,13.84982,0.0571982,C13N15-label-4-2,IMP,IMP,C10H13N4O8P,0.169817,0.1728809,347.039,0,0,0,0,0,0,0,0,0,0,1798.171,0,0
,0,535,0,355.0407,13.73899,0.09371236,C13N15-label-4-4,IMP,IMP,C10H13N4O8P,0.05898762,1.976965,347.039,0,0,2488.776,2451.53,1033.099,833.9422,1273.587,956.5453,0,0,882.0126,0,1055.057
,0,536,0,356.0505,13.6981,0.1431575,C13N15-label-6-3,IMP,IMP,C10H13N4O8P,0.01809978,1.542802,347.039,0,0,0,893.8817,0,0,0,0,0,0,0,0,0
,0,537,0,355.0581,13.64654,0.1528007,C13N15-label-7-1,IMP,IMP,C10H13N4O8P,0.03345966,6.274379,347.039,0,0,0,0,0,2545.124,3080.428,0,0,0,3911.315,0,0
,0,538,4,356.0565,13.63618,0.8501394,C13N15-label-7-2,IMP,IMP,C10H13N4O8P,0.04382038,2.485582,347.039,676.6634,0,0,30012.87,31496.92,26360.96,36995.36,0,0,0,28529.3,0,0
,0,539,0,357.0647,13.74403,0.1740106,C13N15-label-9-1,IMP,IMP,C10H13N4O8P,0.06403446,6.666453,347.039,0,0,0,0,0,0,0,0,0,0,0,0,21609.74
,0,540,0,358.062,13.67668,0.09577836,C13N15-label-9-2,IMP,IMP,C10H13N4O8P,0.003315926,5.966056,347.039,0,0,0,0,0,0,0,0,2894.705,0,7865.979,0,0
,0,541,3,359.0609,13.72169,0.8272677,C13N15-label-9-3,IMP,IMP,C10H13N4O8P,0.04169178,0.7649344,347.039,0,0,0,13335.06,15088.75,15500.71,11596.48,26681,8932.702,10948.08,16954.15,0,12283.37
,0,542,0,358.068,13.66932,0.2393052,C13N15-label-10-1,IMP,IMP,C10H13N4O8P,0.01067543,6.733001,347.039,0,3028.547,9251.983,1103.875,0,9133.939,0,0,0,14339.06,1078.013,1977.73,0
,0,543,0,359.0686,13.64638,0.1397667,C13N15-label-10-2,IMP,IMP,C10H13N4O8P,0.03361607,3.314657,347.039,0,687.8152,0,0,0,1287.599,0,0,0,0,0,0,2304.334
,0,544,0,360.0661,13.71115,0.08829795,C13N15-label-10-3,IMP,IMP,C10H13N4O8P,0.03114796,4.576817,347.039,0,2699.078,0,864.7878,0,0,1602.662,3616.141,0,0,826.7291,0,0
,0,545,0,361.0598,13.73546,0.07427203,C13N15-label-10-4,IMP,IMP,C10H13N4O8P,0.05545807,4.6487,347.039,0,0,0,0,0,0,0,1471.415,0,809.9016,0,0,0
,0,546,4,348.0421,13.70273,0.8143978,C13-label-1,IMP,IMP,C10H13N4O8P,0.02273083,3.244282,347.039,1604.432,0,15580.65,16196.46,16780.42,11439.85,9082.098,11734.94,0,0,8727.266,8871.035,8391.53
,0,547,2,349.0457,13.72202,0.8492785,C13-label-2,IMP,IMP,C10H13N4O8P,0.04201794,2.273213,347.039,0,0,0,0,0,0,0,0,1082.889,6981.298,13489.23,14986.98,22039.26
,0,548,0,350.0488,13.72108,0.1040189,C13-label-3,IMP,IMP,C10H13N4O8P,0.04108429,3.051323,347.039,0,0,0,0,0,0,0,0,0,0,0,1498.003,0
,0,549,0,351.054,13.72108,0.108336,C13-label-4,IMP,IMP,C10H13N4O8P,0.04108429,2.260218,347.039,0,0,0,0,0,0,0,0,0,0,0,714.7751,0
,0,550,0,352.0547,13.76747,0.1311683,C13-label-5,IMP,IMP,C10H13N4O8P,0.08746624,5.547759,347.039,0,625.6069,0,0,0,0,0,0,0,0,0,0,0
,0,551,0,355.0648,13.69289,0.1898857,C13-label-8,IMP,IMP,C10H13N4O8P,0.01288605,5.242881,347.039,0,13784.51,0,0,7863.584,0,2726.877,0,0,8926.048,0,3005.514,4444.997
,0,552,0,356.0684,13.66846,0.1495668,C13-label-9,IMP,IMP,C10H13N4O8P,0.01154137,4.713867,347.039,0,0,0,0,0,0,0,0,0,0,0,1064.007,747.6424
,0,553,0,348.0369,13.69651,0.09915078,N15-label-1,IMP,IMP,C10H13N4O8P,0.01650906,0.1753698,347.039,0,0,1132.439,0,691.3968,0,0,0,0,0,0,0,0
,0,554,0,350.0295,13.76128,0.1403701,N15-label-3,IMP,IMP,C10H13N4O8P,0.08128357,4.097713,347.039,0,0,0,0,0,0,1002.985,0,0,0,0,0,0
,0,555,13,362.0501,13.82576,0.8524277,C12 PARENT,GMP,GMP,C10H14N5O8P,0.03576183,1.854399,362.0501,6586.314,37244.19,92556.68,57218.33,51097.65,52516.07,48889.09,131949,32860.77,57757.68,47803.02,39425.93,34519.66
,0,556,0,365.0536,13.82092,0.2455224,C13N15-label-2-1,GMP,GMP,C10H14N5O8P,0.03092384,2.50792,362.0501,0,735.4048,4262.166,1680.054,1004.646,1369.753,3888.159,7126.25,0,0,0,0,0
,0,557,0,368.0449,13.79117,0.140407,C13N15-label-2-4,GMP,GMP,C10H14N5O8P,0.001167297,1.824194,362.0501,0,0,0,0,0,0,0,0,0,826.7361,0,0,0
,0,558,0,370.0439,13.87408,0.1806408,C13N15-label-3-5,GMP,GMP,C10H14N5O8P,0.08408451,5.525469,362.0501,0,0,0,0,0,0,0,0,0,0,2507.674,0,0
,0,559,0,367.0603,13.79985,0.0724043,C13N15-label-4-1,GMP,GMP,C10H14N5O8P,0.009850502,2.327929,362.0501,0,0,0,0,0,0,0,0,862.0637,1073.054,0,1418.417,0
,0,560,0,368.0584,13.81448,0.108694,C13N15-label-4-2,GMP,GMP,C10H14N5O8P,0.02448463,0.4974905,362.0501,0,0,0,0,1250.457,0,0,2536.595,0,1543.134,2022.88,0,0
,0,561,0,369.0701,13.81082,0.05534349,C13N15-label-6-1,GMP,GMP,C10H14N5O8P,0.0208168,5.870866,362.0501,0,0,0,0,0,0,0,0,805.2121,0,0,0,0
,0,562,0,371.0658,13.86115,0.09443716,C13N15-label-7-2,GMP,GMP,C10H14N5O8P,0.07115078,6.743884,362.0501,0,0,2149.604,0,0,0,0,0,0,0,0,0,0
,0,563,0,363.0526,13.74942,0.2259816,C13-label-1,GMP,GMP,C10H14N5O8P,0.04058361,4.034781,362.0501,0,0,4474.053,0,0,1366.462,0,7280.977,0,0,17827.24,0,0
,0,564,12,365.3416,2.201354,0.8531634,C12 PARENT,C24:1,C24:1,C24H46O2,0.1386459,2.422411,365.3416,1081.502,307791.1,749246.7,850035,663257.1,526265.4,458930.7,1094866,554301.9,854943.8,733007.8,494919.9,563504.8
,0,565,12,366.345,2.193454,0.853731,C13-label-1,C24:1,C24:1,C24H46O2,0.1465456,2.499079,365.3416,0,67598.35,174581.6,210602.4,141430.9,130074.8,113558.6,245869.5,137599.7,191990,172491.6,129519.4,132906.4
,0,566,2,367.3484,2.19345,0.7587582,C13-label-2,C24:1,C24:1,C24H46O2,0.1465497,2.243028,365.3416,0,3637.292,13470.79,13821.72,17989.1,12820.12,9276.59,6726.072,8280.58,17092.05,13169.17,15428.79,10821.76
,0,567,0,368.3517,2.186275,0.1456918,C13-label-3,C24:1,C24:1,C24H46O2,0.1537247,2.402616,365.3416,0,0,0,0,0,0,0,0,1182.6,2911.909,0,0,0
,0,568,12,402.01,13.96325,0.8448164,C12 PARENT,CDP,CDP,C9H15N3O11P2,0.01674557,2.277369,402.0103,0,58282.48,364549.1,360995.3,292838.7,228641.4,296475.3,175343,94569.82,325158.7,281800.3,245230.3,292814.4
,0,569,0,404.0136,13.99662,0.1295142,C13N15-label-1-1,CDP,CDP,C9H15N3O11P2,0.01662445,5.74077,402.0103,0,0,0,0,0,0,2031.774,0,0,0,0,2643.661,3059.277
,0,570,0,411.0204,13.86057,0.1508907,C13N15-label-6-3,CDP,CDP,C9H15N3O11P2,0.1194324,4.157889,402.0103,0,0,0,0,0,0,4065.756,0,0,0,0,0,0
,0,571,0,413.0364,14.03868,0.1642837,C13N15-label-9-2,CDP,CDP,C9H15N3O11P2,0.05868435,3.029332,402.0103,0,0,0,0,0,0,0,0,0,0,0,0,1532.181
,0,572,9,403.0132,13.95635,0.8443697,C13-label-1,CDP,CDP,C9H15N3O11P2,0.02365398,2.726039,402.0103,0,3849.829,32855.67,30567.2,21864.18,26797.32,30453.31,14661.92,6492.949,17508.12,19036.99,15429.92,18364.94
,0,573,0,404.0152,13.83057,0.1270809,C13-label-2,CDP,CDP,C9H15N3O11P2,0.1494322,6.042821,402.0103,0,0,0,0,1480.191,0,0,0,0,0,0,0,0
,0,574,0,408.0283,13.82457,0.1589656,C13-label-6,CDP,CDP,C9H15N3O11P2,0.1554317,6.806098,402.0103,0,0,0,1349.974,0,0,0,0,0,0,0,0,0
,0,575,0,403.0068,13.99197,0.1510812,N15-label-1,CDP,CDP,C9H15N3O11P2,0.01196766,2.953256,402.0103,0,0,0,0,0,0,0,0,1945.915,5714.976,2481.956,3240.266,0
,0,576,0,404.9992,13.85011,0.164932,N15-label-3,CDP,CDP,C9H15N3O11P2,0.1298904,7.007705,402.0103,0,0,1555.445,0,0,0,0,0,2489.082,0,0,0,0
,0,577,12,402.994,13.97174,0.8301117,C12 PARENT,UDP,UDP,C9H14N2O12P2,0.09173965,2.347536,402.994,684.8356,182068.5,1204689,1124906,1105959,915343.7,1062482,511994.2,317616.6,861777.1,1085481,841379.3,1021477
,0,578,1,404.9977,13.94009,0.5569955,C13N15-label-1-1,UDP,UDP,C9H14N2O12P2,0.06009197,5.877527,402.994,0,1104.49,0,14731.35,22730.88,0,0,0,4783.197,0,0,0,0
,0,579,12,403.9974,13.94895,0.8498459,C13-label-1,UDP,UDP,C9H14N2O12P2,0.06894493,2.115089,402.994,0,14862.47,118724.8,85756.55,102613.6,68242.27,105063.2,55659.3,20875.81,63155.62,83564.41,83899.16,97183.68
,0,580,0,404.9991,13.92417,0.1585349,C13-label-2,UDP,UDP,C9H14N2O12P2,0.04416656,6.404898,402.994,0,630.4302,3345.913,0,0,0,0,6048.263,2489.082,0,0,0,0
,0,581,6,403.9909,13.93352,0.8450631,N15-label-1,UDP,UDP,C9H14N2O12P2,0.05351639,2.568362,402.994,0,1060.718,0,0,2895.494,0,0,3400.618,27636.67,43442.21,56502.99,21641.26,34158.1
,0,582,12,425.0799,13.80718,0.8482913,C12 PARENT,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.007176399,1.723019,425.0799,668.7482,185921,433232.3,279592.4,407432.5,372331.6,212358,551429.1,58856.48,271902.1,196648.5,122139.2,315748.1
,0,583,0,427.0835,13.81943,0.154277,C13N15-label-1-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.01943111,5.716495,425.0799,0,764.563,6161.114,0,5003.359,2224.826,0,1460.05,2062.986,0,0,0,0
,0,584,12,428.0833,13.80721,0.8527643,C13N15-label-2-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.007211685,2.423816,425.0799,0,54690.53,166988.3,97563.15,133021.2,146441.8,77150.38,144380.8,45123.62,212950.5,124503.4,96625.32,203541.8
,0,585,0,429.0802,13.79628,0.1215441,C13N15-label-2-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.003723145,2.916045,425.0799,0,0,0,0,0,838.6711,0,0,2787.321,15243.56,5527.334,944.1279,5210.997
,0,586,3,430.079,13.80954,0.8442027,C13N15-label-2-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.009539604,1.277247,425.0799,0,1313.762,10026.72,6124.175,9612.997,11369.06,5131.604,15164.98,1076.925,15217.73,8877.737,6289.499,14107.74
,0,587,9,429.0869,13.80695,0.8463668,C13N15-label-3-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.006952286,1.991416,425.0799,0,7011.564,12933.56,6493.334,13135.92,11643.44,5086.414,18689.24,0,15594.99,7032.365,14799.01,13448.33
,0,588,0,430.0873,13.8012,0.0732993,C13N15-label-3-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.001195908,5.960398,425.0799,0,0,1083.41,0,0,0,0,919.0941,0,2126.93,0,0,1660.655
,0,589,0,431.0832,13.77168,0.1491248,C13N15-label-3-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.02831554,3.185685,425.0799,0,0,0,0,0,0,0,0,0,0,0,1051.646,0
,0,590,0,430.0891,13.8157,0.1456574,C13N15-label-4-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.01570034,4.683101,425.0799,0,0,0,0,0,0,0,0,0,1153.833,0,0,0
,0,591,0,431.0857,13.83233,0.05297004,C13N15-label-4-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.03233433,5.663358,425.0799,0,0,0,0,0,1741.943,0,0,0,0,0,0,0
,0,592,0,432.0849,13.84982,0.09491403,C13N15-label-4-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.04981709,0.5650289,425.0799,0,0,0,0,0,0,0,0,0,0,1609.021,0,0
,0,593,0,436.1008,13.87088,0.2268231,C13N15-label-8-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.07088375,5.108439,425.0799,0,0,0,1140.092,3662.148,0,5051.432,0,0,0,0,0,0
,0,594,5,436.1022,13.72336,0.8527129,C13N15-label-9-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.07664108,6.228007,425.0799,0,0,0,0,102660.2,58236.61,142468.6,0,0,0,103326.2,58889.03,108190.7
,0,595,0,438.0984,13.76128,0.2054144,C13N15-label-9-4,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.03871632,1.393182,425.0799,0,0,0,0,0,0,4224.85,0,0,0,0,0,0
,0,596,1,437.1057,13.711,0.7425131,C13N15-label-10-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.08899975,5.934443,425.0799,0,0,0,0,0,0,20674.21,0,0,0,0,0,0
,0,597,0,438.1066,13.85642,0.2101421,C13N15-label-10-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.05641747,2.995298,425.0799,617.934,0,3828.469,0,0,0,0,0,0,0,0,0,0
,0,598,0,439.1053,13.81641,0.2531165,C13N15-label-10-4,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.01640892,6.741493,425.0799,0,0,0,0,0,0,7512.112,0,0,0,0,2349.451,0
,0,599,0,440.1099,13.70773,0.08473147,C13N15-label-12-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.09226608,4.784493,425.0799,0,0,0,0,0,1017.691,0,0,0,0,0,0,0
,0,600,0,441.1184,13.808,0.08446797,C13N15-label-13-3,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.008000374,6.987459,425.0799,0,0,0,0,0,1021.721,0,0,0,0,0,0,0
,0,601,10,426.0834,13.8137,0.8509198,C13-label-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.0137043,1.432468,425.0799,0,15233.21,54331.36,38326.82,54280.48,47826.3,30420.9,56291.76,5580.521,27307.56,22037,14686.58,37507.5
,0,602,0,427.0854,13.79274,0.1209083,C13-label-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.007265091,4.573128,425.0799,0,0,0,1037.144,2954.025,1125.22,1077.417,3438.629,0,1741.191,0,1784.071,0
,0,603,0,432.1015,13.9088,0.1648011,C13-label-7,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.1087999,6.073795,425.0799,0,0,0,3483.784,0,0,0,0,0,0,0,5091.758,0
,0,604,1,426.0769,13.83526,0.520188,N15-label-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.03525829,1.862236,425.0799,0,0,0,0,1223.237,0,0,3527.489,1533.927,16784.52,3464.469,0,4028.657
,0,605,8,427.0753,13.81118,0.8502469,N15-label-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.01118374,1.357687,425.0799,0,9008.045,35861.34,17932.1,31212.74,23420.85,16263.18,36234.35,2874.233,22908.54,13283.55,7602.186,26010.75
,0,606,13,426.0215,13.86957,0.8581857,C12 PARENT,ADP,ADP,C10H15N5O10P2,0.009567261,1.647577,426.0215,72870.9,291716.5,1427837,1352644,1336920,1346129,1543588,1491155,326132,966144.8,857395.5,753972.2,765671.8
,0,607,11,429.0249,13.88065,0.8542717,C13N15-label-2-1,ADP,ADP,C10H15N5O10P2,0.02065182,2.347364,426.0215,0,36081.96,265434.8,238747.6,260298.1,257457.2,298686.6,199330.5,13621.16,46093.02,12849.75,0,18197.48
,0,608,11,430.0282,13.8749,0.8502496,C13N15-label-3-1,ADP,ADP,C10H15N5O10P2,0.01490498,2.48382,426.0215,0,3141.125,14498.18,19842.16,21740.37,12074.85,29011.83,12818.56,21849.02,61385.83,53422.08,42204.89,49549.42
,0,609,0,431.028,13.77664,0.09554662,C13N15-label-3-2,ADP,ADP,C10H15N5O10P2,0.08336163,3.823315,426.0215,0,0,1425.856,1584.04,0,0,2385.48,0,1174.021,0,0,0,0
,0,610,5,431.0316,13.84282,0.8543837,C13N15-label-4-1,ADP,ADP,C10H15N5O10P2,0.0171833,2.478038,426.0215,0,2861.515,2246.083,0,1661.62,1183.697,1765.453,0,91472.15,247662.2,299324,284155.2,270211.5
,0,611,4,432.0284,13.87704,0.8461287,C13N15-label-4-2,ADP,ADP,C10H15N5O10P2,0.01704216,2.825508,426.0215,0,0,0,0,0,0,0,0,15095.06,46757.59,35205.89,25603.87,21638.18
,0,612,0,433.0245,13.88707,0.1034493,C13N15-label-4-3,ADP,ADP,C10H15N5O10P2,0.02706814,4.933254,426.0215,0,0,0,0,0,0,0,2071.261,0,0,0,0,0
,0,613,3,432.0353,13.82807,0.8312213,C13N15-label-5-1,ADP,ADP,C10H15N5O10P2,0.03192616,1.554006,426.0215,0,0,0,0,0,0,0,0,1579.408,7757.871,12199.51,13059,13949.98
,0,614,0,433.0368,13.82156,0.1546637,C13N15-label-6-1,ADP,ADP,C10H15N5O10P2,0.03843975,5.778786,426.0215,0,0,0,0,0,0,0,0,0,0,1793.763,0,1635.137
,0,615,0,435.0316,13.88473,0.1131541,C13N15-label-6-3,ADP,ADP,C10H15N5O10P2,0.0247345,4.138848,426.0215,0,0,0,0,0,0,3453.598,0,0,0,0,0,0
